No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
54,2.02402E+13,2024.02.27,48:21.5,40.1615,31.7523,7.5,2.5,0,2.5,0,0,0,Ke,HIRKATEPE-BEYPAZARI (ANKARA) [South 3.9 km]
55,2.02402E+13,2024.02.27,21:54.1,40.2928,26.9972,7.5,2,0,2,0,0,0,Ke,GURGENDERE-BIGA (CANAKKALE) [North West  1.5 km]
56,2.02402E+13,2024.02.27,10:50.9,40.2908,27.008,8,2.6,0,2.6,0,0,0,Ke,GURGENDERE-BIGA (CANAKKALE) [North 0.9 km]
57,2.02402E+13,2024.02.27,57:34.8,40.2937,27.0042,7.4,2.7,0,2.7,0,0,0,Ke,GURGENDERE-BIGA (CANAKKALE) [North West  1.3 km]
58,2.02402E+13,2024.02.27,52:33.1,40.2938,27.014,12.4,3.9,0,3.9,0,0,0,Ke,GURGENDERE-BIGA (CANAKKALE) [North East  1.3 km]
59,2.02402E+13,2024.02.27,28:46.4,38.1682,37.819,5.3,3.4,0,3.4,3.4,0,0,Ke,POLAT-DOGANSEHIR (MALATYA) [North West  3.2 km]
60,2.02402E+13,2024.02.27,50:41.2,40.3268,43.2593,18.5,2.4,0,2.4,0,0,0,Ke,AKCAKALE-KAGIZMAN (KARS) [North East  3.9 km]
61,2.02402E+13,2024.02.27,42:56.7,40.3097,27.03,16.9,2,0,2,0,0,0,Ke,DISBUDAK-LAPSEKI (CANAKKALE) [South East  2.4 km]
62,2.02402E+13,2024.02.27,13:30.2,38.4575,37.2225,9.2,2,0,2,0,0,0,Ke,SARIYATAK-ELBISTAN (KAHRAMANMARAS) [North West  1.1 km]
63,2.02402E+13,2024.02.27,10:05.8,39.3827,26.2462,10.5,2,0,2,0,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
64,2.02402E+13,2024.02.27,09:54.6,39.5087,44.334,5,2.1,0,2.1,0,0,0,Ke,HALAC-DOGUBAYAZIT (AGRI) [North East  3.5 km]
65,2.02402E+13,2024.02.27,31:42.1,40.2927,27.0265,10.6,2.9,0,2.9,0,0,0,Ke,HISARLI-BIGA (CANAKKALE) [North West  1.7 km]
66,2.02402E+13,2024.02.27,04:47.4,38.343,37.834,4.8,2.6,0,2.6,0,0,0,Ke,DUMUKLU-AKCADAG (MALATYA) [North West  1.3 km]
67,2.02402E+13,2024.02.27,39:32.8,38.4757,39.2573,5,2.1,0,2.1,0,0,0,Ke,ALINCIK-SIVRICE (ELAZIG) [North East  2.6 km]
68,2.02402E+13,2024.02.27,36:03.6,37.7555,36.594,6.9,2.2,0,2.2,0,0,0,Ke,AKGUMUS-ANDIRIN (KAHRAMANMARAS) [North East  5.3 km]
69,2.02402E+13,2024.02.27,29:01.3,40.2905,27.0305,11.4,3,0,3,2.8,0,0,Ke,HISARLI-BIGA (CANAKKALE) [North West  1.3 km]
70,2.02402E+13,2024.02.27,26:45.8,37.8708,26.9427,8.3,2.1,0,2.1,0,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
71,2.02402E+13,2024.02.27,15:35.7,37.9787,27.119,6.7,2.8,0,2.8,0,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
72,2.02402E+13,2024.02.27,48:47.0,38.0872,38.3397,4.4,2.5,0,2.5,0,0,0,Ke,TASDAMLAR-CELIKHAN (ADIYAMAN) [South East  0.2 km]
73,2.02402E+13,2024.02.27,04:13.5,40.3043,27.0272,10.5,2.1,0,2.1,0,0,0,Ke,DISBUDAK-LAPSEKI (CANAKKALE) [South East  2.4 km]
